p1,p2,ptype,fid1,fid2,tags,set,nsamples
F0966/MID1,F0966/MID4,fd,F0966,F0966,918,0,40
F0966/MID2,F0966/MID4,md,F0966,F0966,918,0,8
F0966/MID2,F0966/MID3,md,F0966,F0966,918,0,16
F0966/MID3,F0966/MID4,bb,F0966,F0966,918,0,32
F0966/MID3,F0966/MID4,ss,F0966,F0966,918,0,32
F0967/MID1,F0967/MID4,fs,F0967,F0967,919,0,27
F0967/MID1,F0967/MID3,fs,F0967,F0967,919,0,45
F0967/MID2,F0967/MID4,ms,F0967,F0967,919,0,24
F0967/MID2,F0967/MID3,ms,F0967,F0967,919,0,40
F0967/MID3,F0967/MID4,bb,F0967,F0967,919,0,15
F0967/MID3,F0967/MID4,ss,F0967,F0967,919,0,15
F0968/MID1,F0968/MID3,ss,F0968,F0968,920,0,16
F0968/MID1,F0968/MID3,bb,F0968,F0968,920,0,16
F0968/MID2,F0968/MID3,ms,F0968,F0968,920,0,36
F0968/MID2,F0968/MID1,ms,F0968,F0968,920,0,36
F0968/MID4,F0968/MID1,fs,F0968,F0968,920,0,36
F0968/MID4,F0968/MID3,fs,F0968,F0968,920,0,36
F0969/MID1,F0969/MID3,fs,F0969,F0969,921,0,42
F0969/MID1,F0969/MID5,fd,F0969,F0969,921,0,35
F0969/MID2,F0969/MID3,ms,F0969,F0969,921,0,12
F0969/MID4,F0969/MID5,md,F0969,F0969,921,0,10
F0971/MID1,F0971/MID5,ms,F0971,F0971,923,0,18
F0971/MID1,F0971/MID3,ms,F0971,F0971,923,0,45
F0971/MID2,F0971/MID3,fs,F0971,F0971,923,0,25
F0971/MID3,F0971/MID5,ss,F0971,F0971,923,0,10
F0971/MID3,F0971/MID5,bb,F0971,F0971,923,0,10
F0971/MID4,F0971/MID5,fs,F0971,F0971,923,0,4
F0972/MID1,F0972/MID3,ms,F0972,F0972,924,0,27
F0972/MID2,F0972/MID3,fs,F0972,F0972,924,0,3
F0972/MID4,F0972/MID5,fs,F0972,F0972,924,0,16
F0973/MID1,F0973/MID4,md,F0973,F0973,925,0,9
F0973/MID1,F0973/MID2,md,F0973,F0973,925,0,63
F0973/MID3,F0973/MID4,fd,F0973,F0973,925,0,3
F0974/MID1,F0974/MID6,bb,F0974,F0974,926,0,18
F0974/MID1,F0974/MID5,fd,F0974,F0974,926,0,36
F0974/MID1,F0974/MID3,fd,F0974,F0974,926,0,72
F0974/MID1,F0974/MID6,ss,F0974,F0974,926,0,18
F0974/MID2,F0974/MID3,md,F0974,F0974,926,0,56
F0974/MID7,F0974/MID6,ms,F0974,F0974,926,0,2
F0974/MID7,F0974/MID1,ms,F0974,F0974,926,0,9
F0974/MID7,F0974/MID3,gfgs,F0974,F0974,926,0,8
F0974/MID7,F0974/MID5,gfgs,F0974,F0974,926,0,4
F0975/MID1,F0975/MID4,md,F0975,F0975,927,0,40
F0975/MID1,F0975/MID2,md,F0975,F0975,927,0,70
F0975/MID2,F0975/MID4,bb,F0975,F0975,927,0,28
F0975/MID2,F0975/MID4,ss,F0975,F0975,927,0,28
F0975/MID3,F0975/MID2,gmgs,F0975,F0975,927,0,7
F0975/MID3,F0975/MID1,fd,F0975,F0975,927,0,10
F0975/MID4,F0975/MID3,gfgd,F0975,F0975,927,0,4
F0975/MID5,F0975/MID2,fd,F0975,F0975,927,0,14
F0975/MID5,F0975/MID4,fd,F0975,F0975,927,0,8
F0976/MID1,F0976/MID6,fs,F0976,F0976,928,0,57
F0976/MID1,F0976/MID4,fs,F0976,F0976,928,0,38
F0976/MID1,F0976/MID3,fs,F0976,F0976,928,0,95
F0976/MID1,F0976/MID5,fd,F0976,F0976,928,0,19
F0976/MID2,F0976/MID6,ms,F0976,F0976,928,0,15
F0976/MID2,F0976/MID4,ms,F0976,F0976,928,0,10
F0976/MID2,F0976/MID5,md,F0976,F0976,928,0,5
F0976/MID2,F0976/MID3,ms,F0976,F0976,928,0,25
F0976/MID3,F0976/MID6,bb,F0976,F0976,928,0,15
F0976/MID3,F0976/MID5,sibs,F0976,F0976,928,0,5
F0976/MID3,F0976/MID4,bb,F0976,F0976,928,0,10
F0976/MID3,F0976/MID5,ss,F0976,F0976,928,0,5
F0976/MID3,F0976/MID5,bb,F0976,F0976,928,0,5
F0976/MID3,F0976/MID4,ss,F0976,F0976,928,0,10
F0976/MID3,F0976/MID6,ss,F0976,F0976,928,0,15
F0976/MID4,F0976/MID6,bb,F0976,F0976,928,0,6
F0976/MID4,F0976/MID5,bb,F0976,F0976,928,0,2
F0976/MID4,F0976/MID6,ss,F0976,F0976,928,0,6
F0976/MID4,F0976/MID5,sibs,F0976,F0976,928,0,2
F0976/MID4,F0976/MID5,ss,F0976,F0976,928,0,2
F0976/MID5,F0976/MID6,bb,F0976,F0976,928,0,3
F0976/MID5,F0976/MID6,ss,F0976,F0976,928,0,3
F0976/MID5,F0976/MID6,sibs,F0976,F0976,928,0,3
F0976/MID7,F0976/MID5,gfgs,F0976,F0976,928,0,2
F0976/MID7,F0976/MID6,gfgd,F0976,F0976,928,0,6
F0976/MID7,F0976/MID4,gfgd,F0976,F0976,928,0,4
F0976/MID7,F0976/MID1,ms,F0976,F0976,928,0,38
F0976/MID7,F0976/MID3,gfgd,F0976,F0976,928,0,10
F0976/MID8,F0976/MID5,gmgs,F0976,F0976,928,0,2
F0976/MID8,F0976/MID3,gmgd,F0976,F0976,928,0,10
F0976/MID8,F0976/MID4,gmgd,F0976,F0976,928,0,4
F0976/MID8,F0976/MID6,gmgd,F0976,F0976,928,0,6
F0976/MID8,F0976/MID1,fs,F0976,F0976,928,0,38
F0978/MID1,F0978/MID5,md,F0978,F0978,930,0,12
F0978/MID1,F0978/MID8,ss,F0978,F0978,930,0,6
F0978/MID1,F0978/MID3,md,F0978,F0978,930,0,12
F0978/MID1,F0978/MID2,md,F0978,F0978,930,0,24
F0978/MID1,F0978/MID8,bb,F0978,F0978,930,0,6
F0978/MID2,F0978/MID3,ss,F0978,F0978,930,0,8
F0978/MID2,F0978/MID3,bb,F0978,F0978,930,0,8
F0978/MID2,F0978/MID5,bb,F0978,F0978,930,0,8
F0978/MID2,F0978/MID5,ss,F0978,F0978,930,0,8
F0978/MID3,F0978/MID5,bb,F0978,F0978,930,0,4
F0978/MID3,F0978/MID5,ss,F0978,F0978,930,0,4
F0978/MID3,F0978/MID7,ms,F0978,F0978,930,0,2
F0978/MID4,F0978/MID2,fd,F0978,F0978,930,0,4
F0978/MID4,F0978/MID5,fd,F0978,F0978,930,0,2
F0978/MID4,F0978/MID3,fd,F0978,F0978,930,0,2
F0978/MID6,F0978/MID1,fd,F0978,F0978,930,0,6
F0978/MID6,F0978/MID8,fd,F0978,F0978,930,0,1
F0979/MID1,F0979/MID3,fs,F0979,F0979,931,0,9
F0979/MID1,F0979/MID5,fs,F0979,F0979,931,0,9
F0979/MID1,F0979/MID4,fs,F0979,F0979,931,0,9
F0979/MID2,F0979/MID3,ms,F0979,F0979,931,0,8
F0979/MID2,F0979/MID5,ms,F0979,F0979,931,0,8
F0979/MID2,F0979/MID4,ms,F0979,F0979,931,0,8
F0979/MID3,F0979/MID5,ss,F0979,F0979,931,0,1
F0979/MID3,F0979/MID4,ss,F0979,F0979,931,0,1
F0979/MID3,F0979/MID4,bb,F0979,F0979,931,0,1
F0979/MID3,F0979/MID5,bb,F0979,F0979,931,0,1
F0979/MID4,F0979/MID5,bb,F0979,F0979,931,0,1
F0979/MID4,F0979/MID5,ss,F0979,F0979,931,0,1
F0980/MID1,F0980/MID2,md,F0980,F0980,932,0,70
F0980/MID2,F0980/MID5,ms,F0980,F0980,932,0,28
F0980/MID3,F0980/MID2,fd,F0980,F0980,932,0,7
F0980/MID4,F0980/MID1,md,F0980,F0980,932,0,10
F0984/MID1,F0984/MID7,fd,F0984,F0984,936,0,80
F0984/MID1,F0984/MID3,fd,F0984,F0984,936,0,70
F0984/MID1,F0984/MID4,fs,F0984,F0984,936,0,50
F0984/MID1,F0984/MID6,fs,F0984,F0984,936,0,70
F0984/MID1,F0984/MID5,fs,F0984,F0984,936,0,70
F0984/MID2,F0984/MID4,ms,F0984,F0984,936,0,35
F0984/MID2,F0984/MID7,md,F0984,F0984,936,0,56
F0984/MID2,F0984/MID5,ms,F0984,F0984,936,0,49
F0984/MID2,F0984/MID6,ms,F0984,F0984,936,0,49
F0984/MID2,F0984/MID3,md,F0984,F0984,936,0,49
F0984/MID3,F0984/MID6,sibs,F0984,F0984,936,0,49
F0984/MID3,F0984/MID7,ss,F0984,F0984,936,0,56
F0984/MID3,F0984/MID4,ss,F0984,F0984,936,0,35
F0984/MID3,F0984/MID7,bb,F0984,F0984,936,0,56
F0984/MID3,F0984/MID6,ss,F0984,F0984,936,0,49
F0984/MID3,F0984/MID5,sibs,F0984,F0984,936,0,49
F0984/MID3,F0984/MID5,ss,F0984,F0984,936,0,49
F0984/MID3,F0984/MID6,bb,F0984,F0984,936,0,49
F0984/MID3,F0984/MID4,sibs,F0984,F0984,936,0,35
F0984/MID3,F0984/MID4,bb,F0984,F0984,936,0,35
F0984/MID3,F0984/MID5,bb,F0984,F0984,936,0,49
F0984/MID4,F0984/MID7,sibs,F0984,F0984,936,0,40
F0984/MID4,F0984/MID7,ss,F0984,F0984,936,0,40
F0984/MID4,F0984/MID7,bb,F0984,F0984,936,0,40
F0984/MID4,F0984/MID5,ss,F0984,F0984,936,0,35
F0984/MID4,F0984/MID6,bb,F0984,F0984,936,0,35
F0984/MID4,F0984/MID6,ss,F0984,F0984,936,0,35
F0984/MID4,F0984/MID5,bb,F0984,F0984,936,0,35
F0984/MID5,F0984/MID6,bb,F0984,F0984,936,0,49
F0984/MID5,F0984/MID7,bb,F0984,F0984,936,0,56
F0984/MID5,F0984/MID7,ss,F0984,F0984,936,0,56
F0984/MID5,F0984/MID6,ss,F0984,F0984,936,0,49
F0984/MID5,F0984/MID7,sibs,F0984,F0984,936,0,56
F0984/MID6,F0984/MID7,bb,F0984,F0984,936,0,56
F0984/MID6,F0984/MID7,sibs,F0984,F0984,936,0,56
F0984/MID6,F0984/MID7,ss,F0984,F0984,936,0,56
F0985/MID1,F0985/MID4,fs,F0985,F0985,937,0,30
F0985/MID1,F0985/MID3,fd,F0985,F0985,937,0,10
F0985/MID2,F0985/MID4,ms,F0985,F0985,937,0,21
F0985/MID2,F0985/MID3,md,F0985,F0985,937,0,7
F0985/MID3,F0985/MID4,ss,F0985,F0985,937,0,3
F0985/MID3,F0985/MID4,sibs,F0985,F0985,937,0,3
F0985/MID3,F0985/MID4,bb,F0985,F0985,937,0,3
F0987/MID1,F0987/MID11,sibs,F0987,F0987,939,0,32
F0987/MID1,F0987/MID7,sibs,F0987,F0987,939,0,40
F0987/MID1,F0987/MID3,fd,F0987,F0987,939,0,176
F0987/MID1,F0987/MID4,fd,F0987,F0987,939,0,176
F0987/MID1,F0987/MID7,bb,F0987,F0987,939,0,40
F0987/MID1,F0987/MID11,ss,F0987,F0987,939,0,32
F0987/MID1,F0987/MID7,ss,F0987,F0987,939,0,40
F0987/MID1,F0987/MID11,bb,F0987,F0987,939,0,32
F0987/MID10,F0987/MID15,bb,F0987,F0987,939,0,30
F0987/MID10,F0987/MID13,ss,F0987,F0987,939,0,30
F0987/MID10,F0987/MID14,bb,F0987,F0987,939,0,30
F0987/MID10,F0987/MID14,ss,F0987,F0987,939,0,30
F0987/MID10,F0987/MID15,ss,F0987,F0987,939,0,30
F0987/MID10,F0987/MID13,bb,F0987,F0987,939,0,30
F0987/MID10,F0987/MID15,sibs,F0987,F0987,939,0,30
F0987/MID11,F0987/MID10,ms,F0987,F0987,939,0,40
F0987/MID11,F0987/MID13,ms,F0987,F0987,939,0,12
F0987/MID11,F0987/MID14,ms,F0987,F0987,939,0,12
F0987/MID11,F0987/MID15,md,F0987,F0987,939,0,12
F0987/MID12,F0987/MID13,fs,F0987,F0987,939,0,6
F0987/MID12,F0987/MID14,fs,F0987,F0987,939,0,6
F0987/MID12,F0987/MID15,fd,F0987,F0987,939,0,6
F0987/MID12,F0987/MID10,fs,F0987,F0987,939,0,20
F0987/MID13,F0987/MID15,ss,F0987,F0987,939,0,9
F0987/MID13,F0987/MID14,ss,F0987,F0987,939,0,9
F0987/MID13,F0987/MID15,bb,F0987,F0987,939,0,9
F0987/MID13,F0987/MID15,sibs,F0987,F0987,939,0,9
F0987/MID13,F0987/MID14,bb,F0987,F0987,939,0,9
F0987/MID14,F0987/MID15,sibs,F0987,F0987,939,0,9
F0987/MID14,F0987/MID15,bb,F0987,F0987,939,0,9
F0987/MID14,F0987/MID15,ss,F0987,F0987,939,0,9
F0987/MID2,F0987/MID3,md,F0987,F0987,939,0,506
F0987/MID2,F0987/MID4,md,F0987,F0987,939,0,506
F0987/MID3,F0987/MID4,ss,F0987,F0987,939,0,484
F0987/MID3,F0987/MID4,bb,F0987,F0987,939,0,484
F0987/MID5,F0987/MID11,fd,F0987,F0987,939,0,24
F0987/MID5,F0987/MID14,gmgd,F0987,F0987,939,0,18
F0987/MID5,F0987/MID16,gmgs,F0987,F0987,939,0,18
F0987/MID5,F0987/MID13,gmgd,F0987,F0987,939,0,18
F0987/MID5,F0987/MID10,gmgd,F0987,F0987,939,0,60
F0987/MID5,F0987/MID9,gmgd,F0987,F0987,939,0,102
F0987/MID5,F0987/MID15,gmgs,F0987,F0987,939,0,18
F0987/MID5,F0987/MID4,gmgs,F0987,F0987,939,0,132
F0987/MID5,F0987/MID3,gmgs,F0987,F0987,939,0,132
F0987/MID5,F0987/MID1,fs,F0987,F0987,939,0,48
F0987/MID5,F0987/MID7,fd,F0987,F0987,939,0,30
F0987/MID6,F0987/MID15,gfgs,F0987,F0987,939,0,33
F0987/MID6,F0987/MID4,gfgs,F0987,F0987,939,0,242
F0987/MID6,F0987/MID7,md,F0987,F0987,939,0,55
F0987/MID6,F0987/MID1,ms,F0987,F0987,939,0,88
F0987/MID6,F0987/MID3,gfgs,F0987,F0987,939,0,242
F0987/MID6,F0987/MID16,gfgs,F0987,F0987,939,0,33
F0987/MID6,F0987/MID11,md,F0987,F0987,939,0,44
F0987/MID6,F0987/MID14,gfgd,F0987,F0987,939,0,33
F0987/MID6,F0987/MID13,gfgd,F0987,F0987,939,0,33
F0987/MID6,F0987/MID10,gfgd,F0987,F0987,939,0,110
F0987/MID6,F0987/MID9,gfgd,F0987,F0987,939,0,187
F0987/MID7,F0987/MID9,ms,F0987,F0987,939,0,85
F0987/MID7,F0987/MID11,ss,F0987,F0987,939,0,20
F0987/MID7,F0987/MID11,bb,F0987,F0987,939,0,20
F0987/MID7,F0987/MID16,md,F0987,F0987,939,0,15
F0987/MID8,F0987/MID16,fd,F0987,F0987,939,0,9
F0987/MID8,F0987/MID9,fs,F0987,F0987,939,0,51
F0987/MID9,F0987/MID16,bb,F0987,F0987,939,0,51
F0987/MID9,F0987/MID16,ss,F0987,F0987,939,0,51
F0987/MID9,F0987/MID16,sibs,F0987,F0987,939,0,51
F0989/MID1,F0989/MID2,bb,F0989,F0989,941,0,4
F0989/MID1,F0989/MID2,ss,F0989,F0989,941,0,4
F0989/MID10,F0989/MID11,fd,F0989,F0989,941,0,1
F0989/MID11,F0989/MID7,ms,F0989,F0989,941,0,5
F0989/MID11,F0989/MID12,md,F0989,F0989,941,0,1
F0989/MID3,F0989/MID2,md,F0989,F0989,941,0,10
F0989/MID3,F0989/MID1,md,F0989,F0989,941,0,40
F0989/MID4,F0989/MID1,fd,F0989,F0989,941,0,72
F0989/MID4,F0989/MID2,fd,F0989,F0989,941,0,18
F0989/MID4,F0989/MID6,bb,F0989,F0989,941,0,180
F0989/MID4,F0989/MID8,bb,F0989,F0989,941,0,144
F0989/MID4,F0989/MID8,ss,F0989,F0989,941,0,144
F0989/MID4,F0989/MID6,ss,F0989,F0989,941,0,180
F0989/MID4,F0989/MID6,sibs,F0989,F0989,941,0,180
F0989/MID4,F0989/MID8,sibs,F0989,F0989,941,0,144
F0989/MID5,F0989/MID6,md,F0989,F0989,941,0,50
F0989/MID5,F0989/MID4,ms,F0989,F0989,941,0,90
F0989/MID5,F0989/MID8,md,F0989,F0989,941,0,40
F0989/MID6,F0989/MID8,ss,F0989,F0989,941,0,80
F0989/MID6,F0989/MID8,bb,F0989,F0989,941,0,80
F0989/MID7,F0989/MID8,fd,F0989,F0989,941,0,40
F0989/MID7,F0989/MID6,fd,F0989,F0989,941,0,50
F0989/MID7,F0989/MID4,fs,F0989,F0989,941,0,90
F0989/MID7,F0989/MID12,bb,F0989,F0989,941,0,5
F0989/MID7,F0989/MID12,sibs,F0989,F0989,941,0,5
F0989/MID7,F0989/MID12,ss,F0989,F0989,941,0,5
F0989/MID9,F0989/MID7,fs,F0989,F0989,941,0,5
F0989/MID9,F0989/MID12,fd,F0989,F0989,941,0,1
F0991/MID1,F0991/MID4,fd,F0991,F0991,943,0,88
F0991/MID1,F0991/MID5,fd,F0991,F0991,943,0,88
F0991/MID1,F0991/MID18,bb,F0991,F0991,943,0,11
F0991/MID1,F0991/MID17,bb,F0991,F0991,943,0,11
F0991/MID1,F0991/MID6,fd,F0991,F0991,943,0,88
F0991/MID1,F0991/MID20,bb,F0991,F0991,943,0,11
F0991/MID1,F0991/MID10,bb,F0991,F0991,943,0,11
F0991/MID1,F0991/MID7,fd,F0991,F0991,943,0,77
F0991/MID1,F0991/MID12,bb,F0991,F0991,943,0,11
F0991/MID1,F0991/MID10,ss,F0991,F0991,943,0,11
F0991/MID1,F0991/MID20,ss,F0991,F0991,943,0,11
F0991/MID1,F0991/MID17,sibs,F0991,F0991,943,0,11
F0991/MID1,F0991/MID12,ss,F0991,F0991,943,0,11
F0991/MID1,F0991/MID20,sibs,F0991,F0991,943,0,11
F0991/MID1,F0991/MID18,ss,F0991,F0991,943,0,11
F0991/MID1,F0991/MID17,ss,F0991,F0991,943,0,11
F0991/MID1,F0991/MID3,fs,F0991,F0991,943,0,88
F0991/MID10,F0991/MID20,ss,F0991,F0991,943,0,1
F0991/MID10,F0991/MID12,bb,F0991,F0991,943,0,1
F0991/MID10,F0991/MID17,sibs,F0991,F0991,943,0,1
F0991/MID10,F0991/MID20,sibs,F0991,F0991,943,0,1
F0991/MID10,F0991/MID17,bb,F0991,F0991,943,0,1
F0991/MID10,F0991/MID20,bb,F0991,F0991,943,0,1
F0991/MID10,F0991/MID12,ss,F0991,F0991,943,0,1
F0991/MID10,F0991/MID17,ss,F0991,F0991,943,0,1
F0991/MID12,F0991/MID20,ss,F0991,F0991,943,0,1
F0991/MID12,F0991/MID17,bb,F0991,F0991,943,0,1
F0991/MID12,F0991/MID20,sibs,F0991,F0991,943,0,1
F0991/MID12,F0991/MID11,fs,F0991,F0991,943,0,1
F0991/MID12,F0991/MID17,ss,F0991,F0991,943,0,1
F0991/MID12,F0991/MID20,bb,F0991,F0991,943,0,1
F0991/MID12,F0991/MID17,sibs,F0991,F0991,943,0,1
F0991/MID13,F0991/MID14,ss,F0991,F0991,943,0,2
F0991/MID13,F0991/MID14,bb,F0991,F0991,943,0,2
F0991/MID13,F0991/MID14,sibs,F0991,F0991,943,0,2
F0991/MID13,F0991/MID16,ss,F0991,F0991,943,0,2
F0991/MID13,F0991/MID15,sibs,F0991,F0991,943,0,2
F0991/MID13,F0991/MID16,sibs,F0991,F0991,943,0,2
F0991/MID13,F0991/MID15,bb,F0991,F0991,943,0,2
F0991/MID13,F0991/MID15,ss,F0991,F0991,943,0,2
F0991/MID13,F0991/MID16,bb,F0991,F0991,943,0,2
F0991/MID14,F0991/MID15,ss,F0991,F0991,943,0,1
F0991/MID14,F0991/MID16,bb,F0991,F0991,943,0,1
F0991/MID14,F0991/MID15,bb,F0991,F0991,943,0,1
F0991/MID14,F0991/MID16,ss,F0991,F0991,943,0,1
F0991/MID15,F0991/MID16,ss,F0991,F0991,943,0,1
F0991/MID15,F0991/MID16,bb,F0991,F0991,943,0,1
F0991/MID17,F0991/MID16,ms,F0991,F0991,943,0,1
F0991/MID17,F0991/MID20,ss,F0991,F0991,943,0,1
F0991/MID17,F0991/MID15,ms,F0991,F0991,943,0,1
F0991/MID17,F0991/MID14,ms,F0991,F0991,943,0,1
F0991/MID17,F0991/MID20,bb,F0991,F0991,943,0,1
F0991/MID17,F0991/MID13,md,F0991,F0991,943,0,2
F0991/MID18,F0991/MID14,fs,F0991,F0991,943,0,1
F0991/MID18,F0991/MID15,fs,F0991,F0991,943,0,1
F0991/MID18,F0991/MID16,fs,F0991,F0991,943,0,1
F0991/MID18,F0991/MID13,fd,F0991,F0991,943,0,2
F0991/MID19,F0991/MID11,ms,F0991,F0991,943,0,1
F0991/MID2,F0991/MID6,md,F0991,F0991,943,0,40
F0991/MID2,F0991/MID3,ms,F0991,F0991,943,0,40
F0991/MID2,F0991/MID4,md,F0991,F0991,943,0,40
F0991/MID2,F0991/MID5,md,F0991,F0991,943,0,40
F0991/MID2,F0991/MID7,md,F0991,F0991,943,0,35
F0991/MID3,F0991/MID5,bb,F0991,F0991,943,0,64
F0991/MID3,F0991/MID5,ss,F0991,F0991,943,0,64
F0991/MID3,F0991/MID6,bb,F0991,F0991,943,0,64
F0991/MID3,F0991/MID4,bb,F0991,F0991,943,0,64
F0991/MID3,F0991/MID7,bb,F0991,F0991,943,0,56
F0991/MID3,F0991/MID7,sibs,F0991,F0991,943,0,56
F0991/MID3,F0991/MID5,sibs,F0991,F0991,943,0,64
F0991/MID3,F0991/MID4,ss,F0991,F0991,943,0,64
F0991/MID3,F0991/MID7,ss,F0991,F0991,943,0,56
F0991/MID3,F0991/MID6,ss,F0991,F0991,943,0,64
F0991/MID3,F0991/MID6,sibs,F0991,F0991,943,0,64
F0991/MID3,F0991/MID4,sibs,F0991,F0991,943,0,64
F0991/MID4,F0991/MID6,ss,F0991,F0991,943,0,64
F0991/MID4,F0991/MID5,ss,F0991,F0991,943,0,64
F0991/MID4,F0991/MID5,bb,F0991,F0991,943,0,64
F0991/MID4,F0991/MID7,ss,F0991,F0991,943,0,56
F0991/MID4,F0991/MID7,bb,F0991,F0991,943,0,56
F0991/MID4,F0991/MID6,bb,F0991,F0991,943,0,64
F0991/MID5,F0991/MID6,bb,F0991,F0991,943,0,64
F0991/MID5,F0991/MID7,bb,F0991,F0991,943,0,56
F0991/MID5,F0991/MID6,ss,F0991,F0991,943,0,64
F0991/MID5,F0991/MID7,ss,F0991,F0991,943,0,56
F0991/MID6,F0991/MID7,bb,F0991,F0991,943,0,56
F0991/MID6,F0991/MID7,ss,F0991,F0991,943,0,56
F0991/MID8,F0991/MID4,gmgs,F0991,F0991,943,0,8
F0991/MID8,F0991/MID5,gmgs,F0991,F0991,943,0,8
F0991/MID8,F0991/MID20,fd,F0991,F0991,943,0,1
F0991/MID8,F0991/MID16,gmgd,F0991,F0991,943,0,1
F0991/MID8,F0991/MID13,gmgs,F0991,F0991,943,0,2
F0991/MID8,F0991/MID1,fs,F0991,F0991,943,0,11
F0991/MID8,F0991/MID10,fs,F0991,F0991,943,0,1
F0991/MID8,F0991/MID7,gmgs,F0991,F0991,943,0,7
F0991/MID8,F0991/MID3,gmgd,F0991,F0991,943,0,8
F0991/MID8,F0991/MID11,gmgd,F0991,F0991,943,0,1
F0991/MID8,F0991/MID14,gmgd,F0991,F0991,943,0,1
F0991/MID8,F0991/MID15,gmgd,F0991,F0991,943,0,1
F0991/MID8,F0991/MID17,fd,F0991,F0991,943,0,1
F0991/MID8,F0991/MID12,fs,F0991,F0991,943,0,1
F0991/MID8,F0991/MID6,gmgs,F0991,F0991,943,0,8
F0991/MID9,F0991/MID12,ms,F0991,F0991,943,0,2
F0991/MID9,F0991/MID14,gfgd,F0991,F0991,943,0,2
F0991/MID9,F0991/MID16,gfgd,F0991,F0991,943,0,2
F0991/MID9,F0991/MID15,gfgd,F0991,F0991,943,0,2
F0991/MID9,F0991/MID11,gfgd,F0991,F0991,943,0,2
F0991/MID9,F0991/MID17,md,F0991,F0991,943,0,2
F0991/MID9,F0991/MID13,gfgs,F0991,F0991,943,0,4
F0991/MID9,F0991/MID7,gfgs,F0991,F0991,943,0,14
F0991/MID9,F0991/MID20,md,F0991,F0991,943,0,2
F0991/MID9,F0991/MID6,gfgs,F0991,F0991,943,0,16
F0991/MID9,F0991/MID10,ms,F0991,F0991,943,0,2
F0991/MID9,F0991/MID4,gfgs,F0991,F0991,943,0,16
F0991/MID9,F0991/MID1,ms,F0991,F0991,943,0,22
F0991/MID9,F0991/MID3,gfgd,F0991,F0991,943,0,16
F0991/MID9,F0991/MID5,gfgs,F0991,F0991,943,0,16
F0992/MID1,F0992/MID16,bb,F0992,F0992,944,0,4
F0992/MID1,F0992/MID17,sibs,F0992,F0992,944,0,8
F0992/MID1,F0992/MID15,bb,F0992,F0992,944,0,4
F0992/MID1,F0992/MID15,ss,F0992,F0992,944,0,4
F0992/MID1,F0992/MID15,sibs,F0992,F0992,944,0,4
F0992/MID1,F0992/MID17,bb,F0992,F0992,944,0,8
F0992/MID1,F0992/MID16,sibs,F0992,F0992,944,0,4
F0992/MID1,F0992/MID2,ss,F0992,F0992,944,0,28
F0992/MID1,F0992/MID17,ss,F0992,F0992,944,0,8
F0992/MID1,F0992/MID16,ss,F0992,F0992,944,0,4
F0992/MID1,F0992/MID2,bb,F0992,F0992,944,0,28
F0992/MID12,F0992/MID6,gmgd,F0992,F0992,944,0,81
F0992/MID12,F0992/MID19,fd,F0992,F0992,944,0,9
F0992/MID12,F0992/MID17,fd,F0992,F0992,944,0,36
F0992/MID12,F0992/MID16,fd,F0992,F0992,944,0,18
F0992/MID12,F0992/MID15,fd,F0992,F0992,944,0,18
F0992/MID12,F0992/MID14,gmgs,F0992,F0992,944,0,18
F0992/MID12,F0992/MID4,gmgd,F0992,F0992,944,0,81
F0992/MID12,F0992/MID2,fs,F0992,F0992,944,0,126
F0992/MID12,F0992/MID1,fs,F0992,F0992,944,0,18
F0992/MID13,F0992/MID16,md,F0992,F0992,944,0,18
F0992/MID13,F0992/MID17,md,F0992,F0992,944,0,36
F0992/MID13,F0992/MID6,gfgd,F0992,F0992,944,0,81
F0992/MID13,F0992/MID19,md,F0992,F0992,944,0,9
F0992/MID13,F0992/MID1,ms,F0992,F0992,944,0,18
F0992/MID13,F0992/MID2,ms,F0992,F0992,944,0,126
F0992/MID13,F0992/MID14,gfgs,F0992,F0992,944,0,18
F0992/MID13,F0992/MID4,gfgd,F0992,F0992,944,0,81
F0992/MID13,F0992/MID15,md,F0992,F0992,944,0,18
F0992/MID15,F0992/MID17,bb,F0992,F0992,944,0,8
F0992/MID15,F0992/MID16,ss,F0992,F0992,944,0,4
F0992/MID15,F0992/MID19,ss,F0992,F0992,944,0,2
F0992/MID15,F0992/MID19,bb,F0992,F0992,944,0,2
F0992/MID15,F0992/MID17,ss,F0992,F0992,944,0,8
F0992/MID15,F0992/MID16,bb,F0992,F0992,944,0,4
F0992/MID16,F0992/MID19,ss,F0992,F0992,944,0,2
F0992/MID16,F0992/MID17,ss,F0992,F0992,944,0,8
F0992/MID16,F0992/MID17,bb,F0992,F0992,944,0,8
F0992/MID16,F0992/MID19,bb,F0992,F0992,944,0,2
F0992/MID2,F0992/MID8,gmgd,F0992,F0992,944,0,70
F0992/MID2,F0992/MID19,ss,F0992,F0992,944,0,14
F0992/MID2,F0992/MID16,ss,F0992,F0992,944,0,28
F0992/MID2,F0992/MID15,ss,F0992,F0992,944,0,28
F0992/MID2,F0992/MID17,ss,F0992,F0992,944,0,56
F0992/MID2,F0992/MID6,fs,F0992,F0992,944,0,126
F0992/MID2,F0992/MID4,fs,F0992,F0992,944,0,126
F0992/MID2,F0992/MID14,fd,F0992,F0992,944,0,28
F0992/MID2,F0992/MID11,gmgs,F0992,F0992,944,0,56
F0992/MID2,F0992/MID19,bb,F0992,F0992,944,0,14
